Datetime,Close,High,Low,Open,Volume
2025-01-06 09:30:00-05:00,586.1900024414062,587.010009765625,579.8150024414062,584.97998046875,540157
2025-01-06 11:30:00-05:00,590.5,593.6500244140625,588.5599975585938,591.0599975585938,269136
2025-01-06 13:30:00-05:00,586.572509765625,589.25,584.5999755859375,588.655029296875,181302
2025-01-06 15:30:00-05:00,583.3800048828125,586.760009765625,582.8800048828125,586.2150268554688,330721
2025-01-07 09:30:00-05:00,574.8150024414062,588.280029296875,568.4000244140625,587.1099853515625,500334
2025-01-07 11:30:00-05:00,580.135009765625,581.6799926757812,576.6699829101562,578.8150024414062,217317
2025-01-07 13:30:00-05:00,582.3175048828125,583.5499877929688,581.6431884765625,582.5900268554688,140719
2025-01-07 15:30:00-05:00,580.1300048828125,580.3599853515625,576.6500244140625,578.0700073242188,275326
2025-01-08 09:30:00-05:00,573.4650268554688,581.197509765625,573.239990234375,581.0399780273438,236626
2025-01-08 11:30:00-05:00,572.8699951171875,577.4500122070312,572.6699829101562,575.8049926757812,163919
2025-01-08 13:30:00-05:00,578.6400146484375,579.239990234375,574.1801147460938,577.39501953125,129975
2025-01-08 15:30:00-05:00,579.8900146484375,580.5999755859375,578.1649780273438,579.0499877929688,197430
2025-01-10 09:30:00-05:00,565.3400268554688,576.25,562.3099975585938,576.25,597282
2025-01-10 11:30:00-05:00,560.6950073242188,561.0,558.010009765625,559.0150146484375,259741
2025-01-10 13:30:00-05:00,561.1099853515625,564.8099975585938,560.4550170898438,564.7999877929688,213767
2025-01-10 15:30:00-05:00,559.8742065429688,561.760009765625,559.4500122070312,559.6699829101562,302399
2025-01-13 09:30:00-05:00,558.6749877929688,566.1934204101562,556.760009765625,557.8800048828125,600735
2025-01-13 11:30:00-05:00,559.219970703125,560.5700073242188,557.22998046875,558.5999755859375,120870
2025-01-13 13:30:00-05:00,560.8300170898438,561.56640625,559.5,560.8300170898438,116020
2025-01-13 15:30:00-05:00,563.0659790039062,564.3800048828125,561.5399780273438,561.7949829101562,236165
2025-01-14 09:30:00-05:00,570.4000244140625,571.9998779296875,567.75,569.6599731445312,427816
2025-01-14 11:30:00-05:00,566.9199829101562,568.4699096679688,565.2000122070312,568.3200073242188,153302
2025-01-14 13:30:00-05:00,572.22998046875,573.5900268554688,569.1599731445312,569.1599731445312,269181
2025-01-14 15:30:00-05:00,571.2899780273438,572.280029296875,569.8300170898438,570.489990234375,410144
2025-01-15 09:30:00-05:00,604.3400268554688,609.4099731445312,593.0,598.0,2120600
2025-01-15 11:30:00-05:00,602.9500732421875,604.227783203125,598.0,599.1900024414062,441555
2025-01-15 13:30:00-05:00,604.1300048828125,606.4099731445312,603.1099853515625,603.219970703125,310256
2025-01-15 15:30:00-05:00,605.9099731445312,606.97998046875,604.4199829101562,606.3350219726562,577550
2025-01-16 09:30:00-05:00,613.9691772460938,616.8400268554688,606.0,609.989990234375,850357
2025-01-16 11:30:00-05:00,612.6699829101562,615.0,610.8499755859375,612.3350219726562,261691
2025-01-16 13:30:00-05:00,611.6500244140625,612.02001953125,609.0750122070312,611.3400268554688,286646
2025-01-16 15:30:00-05:00,612.77001953125,614.1599731445312,611.2000122070312,611.47998046875,451173
2025-01-17 09:30:00-05:00,621.25,622.0,613.0,617.7999877929688,915393
2025-01-17 11:30:00-05:00,626.4299926757812,626.72998046875,622.4400024414062,622.4400024414062,374221
2025-01-17 13:30:00-05:00,623.530029296875,624.2150268554688,622.739990234375,623.780029296875,249718
2025-01-17 15:30:00-05:00,626.0800170898438,627.0,624.8900146484375,625.0700073242188,516681
2025-01-21 09:30:00-05:00,618.760009765625,622.7999877929688,609.0,616.8099975585938,1792933
2025-01-21 11:30:00-05:00,621.9962768554688,624.0,619.4400024414062,623.5999755859375,341042
2025-01-21 13:30:00-05:00,628.47998046875,629.0599975585938,623.8800048828125,624.52001953125,427140
2025-01-21 15:30:00-05:00,634.6199951171875,635.4299926757812,630.3599853515625,631.2100219726562,703955
2025-01-22 09:30:00-05:00,633.77001953125,635.2999877929688,630.07373046875,633.4400024414062,613048
2025-01-22 11:30:00-05:00,632.0700073242188,633.8049926757812,630.9199829101562,631.344970703125,253292
2025-01-22 13:30:00-05:00,632.5399780273438,635.5999755859375,632.0999755859375,634.9600219726562,232365
2025-01-22 15:30:00-05:00,632.7000122070312,633.52001953125,631.4000244140625,633.22998046875,377520
2025-01-23 09:30:00-05:00,637.6099853515625,641.5800170898438,635.6300048828125,636.0700073242188,565285
2025-01-23 11:30:00-05:00,640.72998046875,640.9199829101562,638.1500244140625,638.3099975585938,304190
2025-01-23 13:30:00-05:00,641.3200073242188,644.530029296875,641.3099975585938,644.530029296875,220971
2025-01-23 15:30:00-05:00,638.97998046875,640.6500244140625,638.1799926757812,640.2081909179688,341751
2025-01-24 09:30:00-05:00,635.13623046875,637.8023071289062,628.9598999023438,630.0,825167
2025-01-24 11:30:00-05:00,638.989990234375,639.47998046875,637.0014038085938,637.760009765625,415469
2025-01-24 13:30:00-05:00,636.9099731445312,640.5999755859375,636.52001953125,639.7100219726562,442318
2025-01-24 15:30:00-05:00,636.6599731445312,637.4041748046875,635.5900268554688,636.0,349432
2025-01-27 09:30:00-05:00,630.3699951171875,635.7050170898438,624.4600219726562,625.0,865488
2025-01-27 11:30:00-05:00,631.3200073242188,631.64501953125,627.9349975585938,630.3800048828125,275798
2025-01-27 13:30:00-05:00,632.4099731445312,632.969970703125,626.4500122070312,627.9000244140625,247670
2025-01-27 15:30:00-05:00,633.1699829101562,633.6099853515625,630.0,630.3099975585938,416425
2025-01-28 09:30:00-05:00,634.8499755859375,638.2899780273438,631.8099975585938,632.2000122070312,359736
2025-01-28 11:30:00-05:00,636.239990234375,637.0599975585938,632.25,634.760009765625,208159
