Datetime,Close,High,Low,Open,Volume
2025-01-06 09:30:00-05:00,81.04000091552734,81.13800048828125,78.02999877929688,78.23500061035156,786832
2025-01-06 11:30:00-05:00,80.96009826660156,81.69999694824219,80.80000305175781,81.45999908447266,188839
2025-01-06 13:30:00-05:00,81.27999877929688,81.58000183105469,80.52999877929688,81.43000030517578,217537
2025-01-06 15:30:00-05:00,79.88999938964844,80.33000183105469,79.61000061035156,79.95809936523438,415761
2025-01-07 09:30:00-05:00,81.0199966430664,84.83789825439453,80.86000061035156,84.18000030517578,1071762
2025-01-07 11:30:00-05:00,78.43000030517578,79.91000366210938,77.80000305175781,79.0,303001
2025-01-07 13:30:00-05:00,78.8479995727539,78.87999725341797,78.01000213623047,78.79000091552734,225163
2025-01-07 15:30:00-05:00,78.0,78.05999755859375,76.80000305175781,77.11000061035156,559788
2025-01-08 09:30:00-05:00,82.37000274658203,82.37000274658203,78.5999984741211,79.05000305175781,1039400
2025-01-08 11:30:00-05:00,81.16000366210938,81.81999969482422,80.78469848632812,81.0999984741211,297302
2025-01-08 13:30:00-05:00,84.52999877929688,84.69999694824219,82.70999908447266,83.70999908447266,562667
2025-01-08 15:30:00-05:00,83.04000091552734,83.6500015258789,82.19999694824219,83.63999938964844,1007242
2025-01-10 09:30:00-05:00,80.20999908447266,81.41320037841797,78.80000305175781,80.64230346679688,1065100
2025-01-10 11:30:00-05:00,79.66999816894531,79.73999786376953,78.94249725341797,79.11000061035156,280980
2025-01-10 13:30:00-05:00,79.98999786376953,80.7750015258789,79.9000015258789,80.31999969482422,291758
2025-01-10 15:30:00-05:00,79.12999725341797,80.2249984741211,78.94999694824219,79.81999969482422,773837
2025-01-13 09:30:00-05:00,77.18000030517578,78.81999969482422,77.01000213623047,78.04000091552734,420709
2025-01-13 11:30:00-05:00,77.3949966430664,77.51000213623047,76.42500305175781,77.16000366210938,254325
2025-01-13 13:30:00-05:00,76.8499984741211,77.16500091552734,76.5,77.15499877929688,146110
2025-01-13 15:30:00-05:00,76.67500305175781,77.18000030517578,76.4000015258789,76.41999816894531,679243
2025-01-14 09:30:00-05:00,76.716796875,77.48999786376953,75.68000030517578,77.08000183105469,448113
2025-01-14 11:30:00-05:00,74.55999755859375,75.9000015258789,74.31999969482422,75.62000274658203,386577
2025-01-14 13:30:00-05:00,75.3865966796875,76.14530181884766,74.68000030517578,74.81999969482422,287942
2025-01-14 15:30:00-05:00,74.83000183105469,74.94000244140625,74.25,74.4000015258789,467247
2025-01-15 09:30:00-05:00,78.43000030517578,78.53900146484375,76.41999816894531,77.18000030517578,369173
2025-01-15 11:30:00-05:00,77.30500030517578,77.38999938964844,76.45999908447266,76.88999938964844,188853
2025-01-15 13:30:00-05:00,77.13500213623047,77.50879669189453,76.81999969482422,77.24500274658203,127348
2025-01-15 15:30:00-05:00,76.52999877929688,78.16999816894531,76.26000213623047,78.0999984741211,562387
2025-01-16 09:30:00-05:00,76.62000274658203,76.91999816894531,75.38880157470703,76.5,403789
2025-01-16 11:30:00-05:00,76.375,76.47000122070312,76.01000213623047,76.25,206469
2025-01-16 13:30:00-05:00,75.56500244140625,76.22750091552734,75.36389923095703,75.98999786376953,1211065
2025-01-16 15:30:00-05:00,75.16000366210938,75.70989990234375,74.91829681396484,75.56999969482422,470747
2025-01-17 09:30:00-05:00,76.20999908447266,76.70999908447266,75.55999755859375,75.83999633789062,417356
2025-01-17 11:30:00-05:00,76.93000030517578,77.22000122070312,76.39949798583984,76.83999633789062,158404
2025-01-17 13:30:00-05:00,76.8499984741211,77.12000274658203,76.75,76.86000061035156,116397
2025-01-17 15:30:00-05:00,75.94000244140625,76.58000183105469,75.80000305175781,76.3499984741211,419226
2025-01-21 09:30:00-05:00,80.16500091552734,80.24919891357422,77.70500183105469,77.70500183105469,969607
2025-01-21 11:30:00-05:00,81.18150329589844,81.56759643554688,80.2699966430664,80.55000305175781,408977
2025-01-21 13:30:00-05:00,80.69000244140625,81.43499755859375,80.6500015258789,81.40119934082031,229145
2025-01-21 15:30:00-05:00,79.68000030517578,80.19950103759766,79.44129943847656,80.19950103759766,860174
2025-01-22 09:30:00-05:00,80.02999877929688,81.25749969482422,79.33000183105469,80.79000091552734,731600
2025-01-22 11:30:00-05:00,80.37000274658203,80.69000244140625,79.20010375976562,79.4000015258789,301731
2025-01-22 13:30:00-05:00,80.26000213623047,80.5199966430664,79.44999694824219,79.58000183105469,189564
2025-01-22 15:30:00-05:00,79.61000061035156,79.87999725341797,79.45999908447266,79.62999725341797,352663
2025-01-23 09:30:00-05:00,79.84960174560547,80.0,78.59190368652344,79.5999984741211,323556
2025-01-23 11:30:00-05:00,80.30999755859375,80.58000183105469,79.80000305175781,79.81999969482422,205119
2025-01-23 13:30:00-05:00,80.96499633789062,81.62999725341797,80.96499633789062,81.2699966430664,219977
2025-01-23 15:30:00-05:00,83.79000091552734,83.8499984741211,83.0199966430664,83.11499786376953,1040353
2025-01-24 09:30:00-05:00,83.5999984741211,84.7499008178711,83.11000061035156,83.61000061035156,545167
2025-01-24 11:30:00-05:00,82.88999938964844,83.7750015258789,82.5199966430664,83.72000122070312,215616
2025-01-24 13:30:00-05:00,81.2699966430664,82.44159698486328,80.58399963378906,82.29499816894531,303615
2025-01-24 15:30:00-05:00,81.29000091552734,81.4800033569336,80.94999694824219,80.94999694824219,377803
2025-01-27 09:30:00-05:00,80.97599792480469,80.97599792480469,78.27999877929688,78.87000274658203,393762
2025-01-27 11:30:00-05:00,80.0,80.14990234375,79.55999755859375,79.87999725341797,147695
2025-01-27 13:30:00-05:00,79.51499938964844,79.54000091552734,78.98999786376953,79.3499984741211,120196
2025-01-27 15:30:00-05:00,80.20999908447266,80.61000061035156,79.54000091552734,79.66999816894531,343446
2025-01-28 09:30:00-05:00,81.73500061035156,81.98999786376953,79.3499984741211,79.94999694824219,336947
2025-01-28 11:30:00-05:00,82.70999908447266,83.02999877929688,81.2300033569336,81.25,231032
2025-01-28 13:30:00-05:00,81.53500366210938,81.7300033569336,81.26000213623047,81.6332015991211,162342
