Datetime,Close,High,Low,Open,Volume
2025-01-06 09:30:00-05:00,612.530029296875,614.75,605.6199951171875,612.0,2879687
2025-01-06 11:30:00-05:00,622.1599731445312,623.875,619.3099975585938,622.8300170898438,1637960
2025-01-06 13:30:00-05:00,620.844970703125,621.6799926757812,618.2589721679688,621.0,745257
2025-01-06 15:30:00-05:00,630.27001953125,630.989990234375,624.6566162109375,624.8599853515625,2407348
2025-01-07 09:30:00-05:00,614.8599853515625,632.10107421875,614.75,631.4949951171875,3324463
2025-01-07 11:30:00-05:00,617.614990234375,630.2000122070312,616.3400268554688,620.7598876953125,797907
2025-01-07 13:30:00-05:00,621.1900024414062,623.25,619.2899780273438,621.22998046875,1245343
2025-01-07 15:30:00-05:00,617.6699829101562,618.260009765625,614.0800170898438,614.9400024414062,1068059
2025-01-08 09:30:00-05:00,611.35498046875,616.439697265625,602.7899780273438,612.6400146484375,2665407
2025-01-08 11:30:00-05:00,606.1849975585938,613.1347045898438,605.8200073242188,609.5900268554688,842465
2025-01-08 13:30:00-05:00,614.5599975585938,615.0999755859375,609.469970703125,612.5999755859375,729691
2025-01-08 15:30:00-05:00,610.8599853515625,611.219970703125,608.2999877929688,610.3400268554688,1064362
2025-01-10 09:30:00-05:00,614.3599853515625,615.6849975585938,597.3800048828125,610.030029296875,3925353
2025-01-10 11:30:00-05:00,613.9550170898438,618.9000244140625,609.6950073242188,614.8499755859375,1739106
2025-01-10 13:30:00-05:00,623.3400268554688,629.9099731445312,622.2999877929688,627.77001953125,2250999
2025-01-10 15:30:00-05:00,616.0499877929688,618.27001953125,613.5501098632812,617.7100219726562,1520235
2025-01-13 09:30:00-05:00,600.4299926757812,608.969970703125,598.4450073242188,606.77001953125,3574749
2025-01-13 11:30:00-05:00,604.7000122070312,605.0499877929688,598.8200073242188,603.739990234375,1094232
2025-01-13 13:30:00-05:00,607.1500244140625,607.9000244140625,605.0300903320312,606.5430297851562,629076
2025-01-13 15:30:00-05:00,607.97998046875,608.780029296875,605.5499877929688,606.7069091796875,852278
2025-01-14 09:30:00-05:00,597.7089233398438,605.4400024414062,596.1400146484375,605.0650024414062,4201030
2025-01-14 11:30:00-05:00,592.0900268554688,595.89990234375,589.2100830078125,594.3300170898438,1161748
2025-01-14 13:30:00-05:00,596.739990234375,597.8499755859375,595.22998046875,595.7999877929688,853187
2025-01-14 15:30:00-05:00,594.4400024414062,594.489990234375,589.5900268554688,590.5999755859375,1238356
2025-01-15 09:30:00-05:00,616.5700073242188,618.2161865234375,606.5,610.5,4271168
2025-01-15 11:30:00-05:00,613.864990234375,617.0999755859375,613.4400024414062,616.8599853515625,950236
2025-01-15 13:30:00-05:00,620.37939453125,620.9249267578125,618.6599731445312,620.469970703125,815588
2025-01-15 15:30:00-05:00,616.719970703125,620.0999145507812,616.469970703125,619.77001953125,1207270
2025-01-16 09:30:00-05:00,610.8400268554688,614.4400024414062,609.7100219726562,611.5,2184510
2025-01-16 11:30:00-05:00,614.2000122070312,614.72998046875,610.1400146484375,613.5,730812
2025-01-16 13:30:00-05:00,614.6699829101562,615.6099853515625,611.6201171875,613.02001953125,709819
2025-01-16 15:30:00-05:00,611.3699951171875,614.530029296875,611.1099853515625,613.5225219726562,905786
2025-01-17 09:30:00-05:00,607.5399780273438,624.969970703125,603.6699829101562,624.9000244140625,6011340
2025-01-17 11:30:00-05:00,613.8800048828125,615.6500244140625,611.2000122070312,615.4699096679688,966497
2025-01-17 13:30:00-05:00,613.1500244140625,616.8400268554688,613.0,615.780029296875,2199992
2025-01-17 15:30:00-05:00,612.9500122070312,614.5900268554688,611.8200073242188,613.9099731445312,1881852
2025-01-21 09:30:00-05:00,614.7000122070312,621.5,609.0081787109375,617.8250122070312,2752817
2025-01-21 11:30:00-05:00,619.1300048828125,619.2199096679688,610.5800170898438,612.0599975585938,1083969
2025-01-21 13:30:00-05:00,616.4749755859375,617.4826049804688,614.8861083984375,617.27001953125,704584
2025-01-21 15:30:00-05:00,616.4600219726562,618.0800170898438,615.3599853515625,617.3800048828125,911263
2025-01-22 09:30:00-05:00,627.1400146484375,629.6900024414062,619.5499877929688,623.405029296875,3363759
2025-01-22 11:30:00-05:00,631.0850219726562,633.7000122070312,630.239990234375,631.010009765625,1281389
2025-01-22 13:30:00-05:00,625.739990234375,628.3499755859375,625.4299926757812,627.6099853515625,650219
2025-01-22 15:30:00-05:00,623.4500122070312,626.3760986328125,621.5999755859375,625.819091796875,1181760
2025-01-23 09:30:00-05:00,627.77001953125,628.0,621.1500244140625,627.5,1966419
2025-01-23 11:30:00-05:00,628.8433837890625,630.97998046875,627.8582153320312,628.3499755859375,759001
2025-01-23 13:30:00-05:00,630.6300048828125,632.25,628.6392822265625,630.1699829101562,1083248
2025-01-23 15:30:00-05:00,636.3699951171875,636.5800170898438,631.8300170898438,632.6199951171875,1497841
2025-01-24 09:30:00-05:00,641.0999755859375,646.9000244140625,634.280029296875,636.4749755859375,6298402
2025-01-24 11:30:00-05:00,647.68359375,648.169921875,644.0850219726562,644.0850219726562,2111828
2025-01-24 13:30:00-05:00,644.8699951171875,648.9500122070312,643.8900756835938,648.8499755859375,1590361
2025-01-24 15:30:00-05:00,647.5,648.5800170898438,643.9201049804688,645.7999877929688,1511015
2025-01-27 09:30:00-05:00,650.8499755859375,651.159912109375,625.0999755859375,626.594970703125,8644662
2025-01-27 11:30:00-05:00,653.3499755859375,663.8699951171875,650.110107421875,657.625,2996967
2025-01-27 13:30:00-05:00,654.0999755859375,655.0,648.7200927734375,650.6699829101562,1715928
2025-01-27 15:30:00-05:00,660.1799926757812,660.3599853515625,651.6555786132812,651.97998046875,2241876
2025-01-28 09:30:00-05:00,666.1749877929688,675.47998046875,663.5399780273438,666.0,6295079
2025-01-28 11:30:00-05:00,677.760009765625,680.9500122070312,671.340087890625,672.77001953125,2528931
2025-01-28 13:30:00-05:00,678.7449951171875,682.2999877929688,676.4000244140625,682.0299072265625,1488135
2025-01-28 15:30:00-05:00,674.0850219726562,678.3399047851562,672.3900146484375,677.739990234375,1681006
2025-01-29 09:30:00-05:00,670.2346801757812,675.72998046875,665.6699829101562,674.8049926757812,3928140
2025-01-29 11:30:00-05:00,675.739990234375,676.0,670.2899780273438,671.1199951171875,1467330
2025-01-29 13:30:00-05:00,671.4550170898438,675.1799926757812,671.3599853515625,674.7000122070312,1649201
2025-01-29 15:30:00-05:00,676.6300048828125,680.9400024414062,671.7000732421875,680.4600219726562,2415067
2025-01-30 09:30:00-05:00,703.340087890625,710.7899780273438,687.4299926757812,696.8200073242188,11707885
2025-01-30 11:30:00-05:00,689.034423828125,693.8499755859375,687.0800170898438,688.4500122070312,3173061
2025-01-30 13:30:00-05:00,685.8137817382812,690.77001953125,684.5,687.2100219726562,1305773
2025-01-30 15:30:00-05:00,686.989990234375,690.9572143554688,684.5,690.7677001953125,1943951
2025-01-31 09:30:00-05:00,701.9500122070312,705.2999267578125,689.75,691.6900024414062,6272043
2025-01-31 11:30:00-05:00,699.4807739257812,702.7999877929688,698.2957763671875,699.97998046875,1568575
2025-01-31 13:30:00-05:00,692.885009765625,698.3400268554688,692.219970703125,694.5900268554688,1926968
2025-01-31 15:30:00-05:00,689.1699829101562,690.1599731445312,685.5800170898438,687.0399780273438,1853222
2025-02-03 09:30:00-05:00,691.905029296875,697.5,675.25,675.9099731445312,6794076
2025-02-03 11:30:00-05:00,698.4000244140625,701.75,695.0499877929688,697.0800170898438,2039811
2025-02-03 13:30:00-05:00,701.7550048828125,704.0,700.5499877929688,702.1699829101562,1509717
2025-02-03 15:30:00-05:00,697.1500244140625,699.5449829101562,696.0200805664062,698.8200073242188,1717798
2025-02-04 09:30:00-05:00,700.4500122070312,702.3599853515625,691.6500244140625,702.0,3986818
2025-02-04 11:30:00-05:00,703.6199951171875,706.2100219726562,701.8099975585938,704.860107421875,1288412
2025-02-04 13:30:00-05:00,706.6199951171875,707.7100219726562,704.5,704.5,1159741
2025-02-04 15:30:00-05:00,703.989990234375,706.1599731445312,703.3599853515625,704.280029296875,1193873
2025-02-05 09:30:00-05:00,712.9000244140625,718.0,700.8800048828125,703.2000122070312,5005196
2025-02-05 11:30:00-05:00,704.25,706.4871215820312,700.0700073242188,700.3399047851562,2029727
2025-02-05 13:30:00-05:00,703.5599975585938,706.1199951171875,702.1500244140625,704.0,1117512
2025-02-05 15:30:00-05:00,704.97998046875,706.619873046875,703.5999755859375,705.0700073242188,1837030
2025-02-06 09:30:00-05:00,716.1799926757812,717.9600219726562,703.5,705.8800048828125,4095777
2025-02-06 11:30:00-05:00,710.1135864257812,717.1950073242188,710.0,717.1871948242188,1309187
2025-02-06 13:30:00-05:00,707.010009765625,712.4000244140625,706.77001953125,712.3300170898438,1035460
2025-02-06 15:30:00-05:00,711.7100219726562,712.3499755859375,708.197021484375,708.7379150390625,1159384
2025-02-07 09:30:00-05:00,715.697509765625,725.010009765625,713.5,716.5474853515625,4829014
2025-02-07 11:30:00-05:00,718.4476928710938,718.989990234375,713.4099731445312,714.3900146484375,1609013
2025-02-07 13:30:00-05:00,715.5549926757812,721.989990234375,715.0,721.7899780273438,1226389
2025-02-07 15:30:00-05:00,714.260009765625,717.4998779296875,713.8200073242188,715.0900268554688,1735100
2025-02-10 09:30:00-05:00,713.5443725585938,721.2000122070312,711.3300170898438,718.5599975585938,3792604
2025-02-10 11:30:00-05:00,714.52001953125,719.8800048828125,713.719970703125,719.1199951171875,1416386
2025-02-10 13:30:00-05:00,714.4600219726562,716.0,713.3499755859375,715.1300048828125,921183
2025-02-10 15:30:00-05:00,717.1500244140625,717.5800170898438,715.22998046875,716.6599731445312,1114127
2025-02-11 09:30:00-05:00,716.6900024414062,717.58349609375,711.5031127929688,713.3200073242188,2549028
2025-02-11 11:30:00-05:00,716.6400146484375,717.3298950195312,710.0399780273438,716.9235229492188,1992451
2025-02-11 13:30:00-05:00,720.2000122070312,722.4799194335938,719.5800170898438,719.6400146484375,1390424
2025-02-11 15:30:00-05:00,719.8800048828125,723.0,718.7514038085938,722.143798828125,1180545
2025-02-12 09:30:00-05:00,719.4400024414062,721.0650024414062,712.8499755859375,715.7000122070312,3614871
2025-02-12 11:30:00-05:00,724.5599975585938,725.760009765625,718.0900268554688,718.0900268554688,1503389
2025-02-12 13:30:00-05:00,723.4993286132812,725.1599731445312,722.25,724.5695190429688,834297
2025-02-12 15:30:00-05:00,725.0800170898438,726.6599731445312,724.35009765625,726.3599853515625,1023388
2025-02-13 09:30:00-05:00,723.8599853515625,726.2999267578125,719.860107421875,721.5197143554688,3224782
2025-02-13 11:30:00-05:00,720.47998046875,724.8900146484375,719.6599731445312,723.47998046875,1183564
2025-02-13 13:30:00-05:00,723.9099731445312,724.2299194335938,718.2999877929688,719.3585815429688,1241282
2025-02-13 15:30:00-05:00,728.489990234375,728.969970703125,726.4600219726562,727.6099853515625,1343497
2025-02-14 09:30:00-05:00,729.81640625,732.9000244140625,725.6199951171875,726.219970703125,4051650
2025-02-14 11:30:00-05:00,734.0750122070312,737.0599975585938,733.3200073242188,737.0399780273438,1588570
2025-02-14 13:30:00-05:00,738.0910034179688,738.7899780273438,735.8099975585938,736.0299072265625,1188912
2025-02-14 15:30:00-05:00,736.5999755859375,740.8900146484375,736.510009765625,739.260009765625,2681996
2025-02-18 09:30:00-05:00,716.0399780273438,736.72998046875,715.0999755859375,736.0,6461592
2025-02-18 11:30:00-05:00,716.47998046875,719.5499877929688,715.52001953125,719.10498046875,1329007
2025-02-18 13:30:00-05:00,708.5001220703125,711.97998046875,707.010009765625,710.0809936523438,2348507
2025-02-18 15:30:00-05:00,716.280029296875,716.530029296875,707.280029296875,708.010009765625,2887203
2025-02-19 09:30:00-05:00,697.8300170898438,707.0,695.4044189453125,704.094970703125,6628415
2025-02-19 11:30:00-05:00,704.7100219726562,706.6300048828125,700.9099731445312,702.0599975585938,1869853
2025-02-19 13:30:00-05:00,703.27001953125,704.1224975585938,702.0051879882812,702.5,1072908
2025-02-19 15:30:00-05:00,703.75,704.4000244140625,701.2000122070312,701.2000122070312,1147440
2025-02-20 09:30:00-05:00,700.7127075195312,705.6300048828125,694.2100219726562,697.2750244140625,4052068
2025-02-20 11:30:00-05:00,697.1500244140625,698.1599731445312,695.8900146484375,698.0,936478
2025-02-20 13:30:00-05:00,695.9749755859375,697.0900268554688,694.7064819335938,694.7999877929688,849401
