Date,Close,High,Low,Open,Volume
2024-07-01,139.15785217285156,141.30546195331144,138.37862207109063,138.80625612693606,5144400
2024-07-02,138.76824951171875,139.83254974573214,138.49267695112715,139.14835259529406,5492000
2024-07-03,138.44515991210938,139.35741310920847,137.54240421706226,138.92979351681808,3246200
2024-07-05,139.19586181640625,139.26238782754987,137.3143270012343,138.52117670339115,4888500
2024-07-08,138.24560546875,139.89908443483358,138.0270469071426,139.11985421518372,5260200
2024-07-09,139.73751831054688,139.81354182023662,137.9604995840531,138.42613814340208,5890400
2024-07-10,141.99916076660156,142.0371797726971,139.3859123476217,139.93707193598866,6093200
2024-07-11,142.25575256347656,143.09199678135258,141.24846630103704,142.14172453376756,6350400
2024-07-12,142.42678833007812,143.37706043903248,141.8186147603474,142.5408163431521,5336400
2024-07-15,141.81861877441406,142.7783884116229,141.46700822414775,142.61684388852845,6711400
2024-07-16,143.50057983398438,143.56710583877515,141.74258520738496,142.2462282436541,6469600
2024-07-17,148.7936248779297,149.65837607191384,143.89021677797928,144.01375680569222,13801400
2024-07-18,147.6912841796875,149.25924180368438,146.9310636195679,147.86234069321495,10166200
2024-07-19,146.99758911132812,148.7270767420575,146.4559270703847,148.7270767420575,7398000
2024-07-22,146.56997680664062,147.39670890989976,145.9522912294915,147.0736198695458,6840600
2024-07-23,144.7739715576172,145.86677875808385,144.032760421648,145.68622472496267,6261900
2024-07-24,148.50852966308594,148.6320696819387,144.75495759027353,145.16356765262933,7168200
2024-07-25,151.70143127441406,152.5946893319684,148.24244155154472,148.69856808093382,10019600
2024-07-26,152.65171813964844,153.54497628383004,151.53990146018913,151.80597650313655,8356900
2024-07-29,150.67515563964844,152.04354990882837,150.1905220443151,152.0150429032207,5625000
2024-07-30,153.30740356445312,153.51646459181447,150.485094195077,150.65613621746252,6545700
2024-07-31,150.0004425048828,152.37612252871688,149.89591200383413,151.90098652395008,8293200
2024-08-01,152.76571655273438,152.81323305119557,149.8673986465954,150.5990976228996,7213400
2024-08-02,155.9776611328125,156.65236070043406,152.99380733375668,153.84904641947276,11280400
2024-08-05,153.2313690185547,157.53610027191309,152.59468848108236,155.64505366061402,12032200
2024-08-06,151.06478881835938,153.4499670733686,151.03628180933572,153.04135694402632,7607100
2024-08-07,150.9982452392578,152.63271456658043,150.3235601041438,150.96973823354892,5993000
2024-08-08,152.25259399414062,152.70872053306917,150.17149581652734,150.68465086032305,5094800
2024-08-09,152.63270568847656,152.92728773033545,151.41635851563865,152.15756962096168,4579200
2024-08-12,151.92953491210938,153.65902290059884,150.81771809807955,152.96532820466655,7605400
2024-08-13,150.51361083984375,152.39514570661416,148.66058297863026,152.30012718809206,9711400
2024-08-14,150.59910583496094,151.61590385747755,149.572810312234,149.98143482128285,5141200
2024-08-15,151.17880249023438,151.56841757654476,149.9909622270953,150.49460533866602,7237800
2024-08-16,151.46388244628906,151.9865350461733,150.31404672654375,151.2263144008874,5012800
2024-08-19,151.6919403076172,152.31910887504083,151.21680425653776,151.53039579025037,4408400
2024-08-20,152.19557189941406,152.9272709229686,151.72993338442444,152.04352489451944,7275100
2024-08-21,153.40243530273438,153.44995181304992,152.33813507168128,152.42365609024736,5019400
2024-08-22,154.27670288085938,154.40974041352518,152.79426601686416,153.94410179919302,6552100
2024-08-23,155.9681854248047,156.0537064453256,153.65901637071605,154.41923705313215,7093400
2024-08-26,156.42430114746094,157.46960632553254,155.40750297424557,156.00617907623229,6870600
2024-08-27,156.02215576171875,157.06581075769947,155.26574914712472,156.5487753592511,4388700
2024-08-28,156.95091247558594,157.98499785109107,155.79236400631103,156.07002818016875,5187000
2024-08-29,157.24771118164062,157.71688395318662,156.4147041520119,157.63071383496106,7390100
2024-08-30,158.8084259033203,158.9233194014905,156.84557918591628,157.1423971295614,7971000
2024-09-03,160.05316162109375,160.67552089297453,157.76477354855612,158.21479257039923,6956500
2024-09-04,160.24465942382812,161.67131705958903,158.98077245361435,160.67552466910686,6939100
2024-09-05,157.97543334960938,160.2542373965506,157.82223226458788,160.09146672248764,4600400
2024-09-06,157.39137268066406,158.88504678841576,157.1424172559987,158.15734891331408,6016900
2024-09-09,159.5265350341797,160.29252575740261,157.47751825034166,157.8317829331834,7538200
2024-09-10,160.26380920410156,161.297894532952,159.66058910975752,160.37870270395436,6559600
2024-09-11,157.81265258789062,159.6988842126655,157.1136781609321,159.6988842126655,5920200
2024-09-12,157.64031982421875,158.0807693247298,155.7923809041723,157.21902411331098,4540900
2024-09-13,158.48287963867188,158.70309703997754,156.85515848847854,157.73604270375895,3693400
2024-09-16,159.89039611816406,160.13933691293664,158.73183305198233,159.28717600345252,5187800
2024-09-17,159.96697998046875,160.5893392075475,158.87543336857362,159.17226590570118,5066500
2024-09-18,159.08612060546875,161.1925992100923,158.6935628746626,159.54572390651083,4722800
2024-09-19,157.81265258789062,159.29674234773438,157.4296498998191,159.16269505942404,4956100
2024-09-20,157.18072509765625,157.8605311967839,156.59665872274059,157.31477239960117,11839000
2024-09-23,156.2806854248047,157.50626491920096,155.80194297824175,157.4105105858644,4671600
2024-09-24,155.859375,156.53919563827867,154.6816727836065,155.868944588405,6041600
2024-09-25,153.77206420898438,156.37642402506611,153.54226259813296,156.07002187726422,5420000
2024-09-26,154.5284881591797,154.6721050508365,153.21673851518023,153.42738636298367,6122000
2024-09-27,154.53805541992188,156.48174857804278,154.48060866412482,155.11255219801257,7553800
2024-09-30,155.17001342773438,155.28490695004555,153.84867948091056,154.7008551382562,6010000
2024-10-01,155.1029815673828,155.83066481936012,154.32740653914954,155.5242626437529,4408000
2024-10-02,154.3178253173828,155.22743296630276,153.8199291245827,154.6433666468811,4684400
2024-10-03,153.6763153076172,154.57635338596907,153.40822072386032,153.94440989137405,4791200
2024-10-04,153.47523498535156,153.67631322547436,152.02943817039042,152.84330610937752,5331100
2024-10-07,152.74757385253906,154.02103059714855,152.45075585380695,153.43696418962182,4266000
2024-10-08,152.9007568359375,153.43694601012626,152.19221279286847,152.70926278944995,4766300
2024-10-09,153.8199462890625,154.36571970535155,152.7284140665448,153.1209863894832,6047200
2024-10-10,153.68588256835938,154.52847388172302,153.197570571783,154.4997505060455,4793900
2024-10-11,154.5955047607422,155.7444836174916,154.3465493582396,155.28488038674476,5253500
2024-10-14,154.7295379638672,155.24657328881267,154.05928696589612,154.53802933012832,5964000
2024-10-15,157.12326049804688,159.6605893574553,152.2400822059094,153.19756699965725,10548000
2024-10-16,157.29562377929688,157.97544451082285,155.72534907203334,157.0275291665978,5982100
2024-10-17,157.47752380371094,157.98498957110436,156.67324009049022,157.27644557037658,4798000
2024-10-18,158.09988403320312,158.26265469448518,156.96047479417044,157.87966662206372,5908000
2024-10-21,155.90725708007812,158.22436862227744,155.40936087619903,158.0807517413792,6082700
2024-10-22,156.50088500976562,156.76897958045865,155.01678067267747,155.41893713877533,5680300
2024-10-23,158.8084259033203,158.9424731878716,155.51467592856474,155.89767860589578,7441600
2024-10-24,156.7115478515625,158.47331651642438,156.39557608937645,157.98500448944213,5386300
2024-10-25,154.04017639160156,156.95092407815395,153.78165137609906,156.72112244103394,6400400
2024-10-28,154.7295379638672,155.0838026381806,154.15504128276555,154.27951897268434,4842500
2024-10-29,153.2837371826172,155.2753073075725,153.25501380759857,154.59550128538734,5216900
2024-10-30,153.78163146972656,154.42314452066108,152.2688037604844,152.6709456158437,5820500
