Date,Close,High,Low,Open,Volume
2024-07-01,124.24010467529297,124.7798377464592,118.77273936918628,123.41050281013469,284885500
2024-07-02,122.61087799072266,123.35052684202405,120.9716689903923,121.07161927076024,218374000
2024-07-03,128.21817016601562,128.21817016601562,121.30150730962696,121.60136576540062,215749000
2024-07-05,125.76937103271484,128.7879201254304,125.6194417846086,127.31861959456383,214176700
2024-07-08,128.13819885253906,130.70696731901708,126.9787619894619,127.42854201917729,237677300
2024-07-09,131.3166961669922,133.7555228326683,128.58800070420872,130.28719371816868,285366600
2024-07-10,134.84498596191406,135.03489683470838,132.35618048673416,133.96540518326054,248978600
2024-07-11,127.33860778808594,136.0843835595481,126.98877797734232,135.6845824191085,374782700
2024-07-12,129.177734375,131.85643576222122,127.15870339191848,128.1981955828636,252680500
2024-07-15,128.3780975341797,131.3266726567918,127.11870268784229,130.49707086610906,208326200
2024-07-16,126.29910278320312,128.97780386568002,124.51996185494663,128.3781021800115,214769500
2024-07-17,117.9331283569336,121.79126850169425,116.66374383425097,121.29150949460832,390086200
2024-07-18,121.03164672851562,122.3410206645978,116.50383081871446,121.79128264268718,320979500
2024-07-19,117.8731689453125,121.54139851435873,117.31344125378135,120.29200089882109,217223800
2024-07-22,123.48046875,124.01021213043963,119.8022417845173,120.29200352530061,258068900
2024-07-23,122.53092193603516,124.62991607602876,122.04116019537173,122.72083281792666,173911000
2024-07-24,114.19493865966797,119.89218856658098,113.38533146913761,119.1125656978158,327776900
2024-07-25,112.22588348388672,116.57378540069556,106.24876991914482,112.98551932388845,460067000
2024-07-26,113.00550079345703,116.14398665212225,111.52621844802754,116.13399696280182,293399100
2024-07-29,111.53620910644531,116.22395093081532,111.24635559929368,113.63520299096253,248152100
2024-07-30,103.68000030517578,111.93601308136988,102.49057150448816,111.46623842477169,486833300
2024-07-31,116.96359252929688,118.28295597890576,110.82655264429766,112.84558326649312,473174200
2024-08-01,109.1573715209961,120.1020993651303,106.75852653969832,117.4733618639685,523462300
2024-08-02,107.21829986572266,108.66760564065457,101.32114936142939,103.70999693537759,482027500
2024-08-05,100.4015884399414,103.36016867781126,90.6462974352404,92.0156323292122,552842400
2024-08-06,104.19976806640625,107.65809998114993,100.50155392872522,103.78996196090817,409012100
2024-08-07,98.86234283447266,108.74757662368853,98.64244762367623,107.7580481751046,411440400
2024-08-08,104.9194107055664,105.44915405082541,97.47299667346623,101.95084088326249,391910000
2024-08-09,104.69952392578125,106.54863093775165,103.3801603016259,105.58909444979487,290844200
2024-08-12,108.96746063232422,111.01647580125626,106.20879614847053,106.26876479464013,325559900
2024-08-13,116.08402252197266,116.1739831093698,111.52622277964618,112.38580888904526,312646700
2024-08-14,118.0230941772461,118.54284021234767,114.01502462748074,118.47287425328174,339246400
2024-08-15,122.80079650878906,123.180610648127,117.41339446628129,118.70277375276062,318086700
