Date,Close,High,Low,Open,Volume
2024-07-01,155.55824279785156,158.8946434726223,155.0611253552227,158.30192147237764,7638600
2024-07-02,156.68629455566406,156.82013217873268,154.59269486349197,155.42439905061798,5449200
2024-07-03,156.61940002441406,156.982679863804,155.80680499016026,156.02669257042703,2980500
2024-07-05,157.9386749267578,158.340187859263,156.30393015629244,156.79147844850394,6509200
2024-07-08,159.1909942626953,159.3343865092846,158.33059702153813,158.64607455124172,5144500
2024-07-09,158.36883544921875,159.4204125664055,157.8717180446687,159.29614415567275,4393100
2024-07-10,159.45867919921875,159.5733930034573,158.25412590588135,158.59828190580518,5037100
2024-07-11,158.25411987304688,159.29615704158655,157.5275748285525,158.98067950474876,5831500
2024-07-12,159.2770233154297,160.2616889356442,158.7129943848615,158.90418890182622,4684600
2024-07-15,157.3363800048828,159.2865875349804,157.2216662052322,159.14319528541716,5752500
2024-07-16,159.60208129882812,159.71680969735127,157.36507445494803,157.65187357044243,6378300
2024-07-17,161.98248291015625,162.68034952227148,159.96534921750958,160.36686211436526,7982300
2024-07-18,161.02647399902344,163.39731798946553,160.8735125577805,161.37062994821713,5926300
2024-07-19,161.5333251953125,162.57198806272683,160.73508186160709,161.5429372806802,6597100
2024-07-22,161.81224060058594,162.24501928978947,161.2832823471411,161.5044777349667,6383000
2024-07-23,160.24459838867188,161.9757277523743,159.95608905717194,161.677591659864,4863400
2024-07-24,161.57177734375,161.84106246532784,159.2443761215767,159.95606661428297,5907000
2024-07-25,160.5138702392578,163.58181305931794,160.48501930849994,161.87954944484682,7338300
2024-07-26,162.6393280029297,162.84129920922257,160.63891348677666,160.85049677910615,5581600
2024-07-29,163.4279327392578,164.01459279349348,161.67757933682742,162.38926987514364,6797800
2024-07-30,155.5128631591797,156.16685192152852,151.99290237124043,155.59941596340573,15746300
2024-07-31,154.60879516601562,156.6284482177705,153.11811493846224,154.6568849386647,9660900
2024-08-01,159.3501739501953,159.9464460747433,154.5318631536411,154.72422225505318,12532700
2024-08-02,163.5722198486328,163.83189293035656,158.83084912281362,161.0332349243924,11899000
2024-08-05,161.62950134277344,164.3416064493889,160.292687636482,164.3416064493889,10338800
2024-08-06,161.65835571289062,163.81265170136118,161.42754824355006,161.47562334970212,7454900
2024-08-07,163.51451110839844,165.14946089602537,161.58141055616824,162.11999554468548,8385500
2024-08-08,164.3319854736328,164.99558630712133,162.53354210022096,162.93746985213983,6386900
2024-08-09,164.01458740234375,164.70703907228534,163.1586422374075,163.61065970736766,5377300
2024-08-12,160.42733764648438,163.15866705168696,159.8406775223089,162.91823281513868,7208100
2024-08-13,160.88894653320312,161.3794417044995,160.09071788470217,160.93703630930227,3770000
2024-08-14,162.34117126464844,162.98553314572257,159.4751997716029,160.12917373749116,5476600
2024-08-15,161.49485778808594,163.18750944178186,160.3696273809486,162.97594082564274,9491400
2024-08-16,161.4660186767578,161.90842413820718,160.417728905531,161.39870472008988,5640800
2024-08-19,161.97572326660156,162.76435455070242,161.73528904704986,161.74490113285347,3885300
2024-08-20,163.88958740234375,164.0338420662685,161.67758961420842,162.3123394853581,4513600
2024-08-21,163.64913940429688,165.31293997958988,163.11056913772381,163.67799033465334,4082000
2024-08-22,163.6395263671875,164.6878307328281,162.6681773888699,164.34160486457642,4097300
2024-08-23,162.69703674316406,163.6010718167792,161.8122405173755,163.54336994824055,4771300
2024-08-26,163.83187866210938,164.42815081456496,162.24500405082313,162.24500405082313,6472400
2024-08-27,162.77395629882812,164.55317528048968,162.61046280090915,164.29350223088227,4456400
2024-08-28,162.5912322998047,164.64934860708297,162.12960271287554,162.93745815873655,5644800
2024-08-29,163.5241241455078,164.07232122319164,162.47583444513126,163.2548389871531,4413200
2024-08-30,164.97633361816406,165.30333530175577,163.19712924171833,163.64914673747705,7301600
2024-09-03,167.8423309326172,168.30396054398298,164.44740078821098,164.48586380793282,10101400
2024-09-04,169.16952514648438,169.2657047123202,166.98639281643668,166.98639281643668,7517500
2024-09-05,168.75599670410156,169.79467445057657,167.98660415023758,169.2561040653545,6061900
2024-09-06,168.87136840820312,170.2658838928221,168.63093419792608,169.03486191019877,5785700
2024-09-09,169.32339477539062,170.0735483767915,167.97696899721993,168.82328748280992,6450200
2024-09-10,170.98721313476562,171.13148248834855,169.1791575710495,169.1791575710495,6396300
2024-09-11,167.2652587890625,170.2274098284255,166.98636158021492,169.84272098692426,6828200
2024-09-12,166.83250427246094,167.92888377154304,165.84191642131398,167.2460441030633,4838900
2024-09-13,167.41915893554688,167.861549685298,166.18813689502332,166.73631928926977,3918000
2024-09-16,170.458251953125,170.5255659045692,167.64998199059704,168.02505879132994,6892300
2024-09-17,169.15029907226562,170.1985888233645,168.65019175043432,169.87160178310378,4757100
2024-09-18,167.2652587890625,169.16949350188918,165.96692294279194,168.35202604496445,5102900
2024-09-19,164.97633361816406,166.53435730192507,163.86073001953176,166.26507215657176,8692000
2024-09-20,167.55381774902344,167.86156595150575,164.937891990686,164.94750407750237,28647500
2024-09-23,167.12103271484375,168.48669741308038,165.98617549099345,167.35184018923007,10265000
2024-09-24,166.61131286621094,167.82309612834223,166.01502598410158,166.26508698061042,5422400
2024-09-25,165.66879272460938,167.996194256188,165.4764482800461,167.4095488364992,8916500
2024-09-26,166.58245849609375,167.92888431513518,164.8032393227725,164.93788190467666,4957200
2024-09-27,166.90943908691406,167.77499641219427,165.97655313580924,166.39009295179372,4599500
2024-09-30,166.5728302001953,167.3422226646762,166.10158850534302,167.08254958948902,6296600
2024-10-01,166.4189453125,167.34221918567056,165.61108984531347,166.61130443082664,7130600
2024-10-02,165.34181213378906,165.851531535435,164.5339566302304,165.42836493596872,6212700
2024-10-03,163.6106719970703,164.81284308727908,163.2740728967759,164.81284308727908,4794300
2024-10-04,162.41812133789062,163.58181468989554,161.82183452142593,162.38927040684518,6002800
2024-10-07,160.7254638671875,163.091343066295,160.48502964542595,162.6874153347284,6325300
2024-10-08,161.7256622314453,162.1392020074382,159.90798028418453,160.46578938373267,7473000
2024-10-09,162.79319763183594,163.31252906404754,161.57178774643637,161.93725243851011,8758800
2024-10-10,162.48545837402344,163.29331390796864,161.9276491696494,162.34120369829807,6932300
2024-10-11,164.54356384277344,164.85132669688417,162.50468629658195,162.97594266383626,7036500
2024-10-14,165.9092254638672,166.22660039827872,164.20696173603304,164.47624689099914,5909000
2024-10-15,166.92869567871094,168.21741971776973,166.2073929393202,166.27470689736023,7172200
2024-10-16,165.78421020507812,165.9861667345121,164.3512169524479,165.3033417588863,6117000
2024-10-17,165.68804931640625,167.03447524748913,165.18794196702888,165.59186974635375,7045600
2024-10-18,165.69482421875,166.59450603997206,162.96678771180368,164.74678462879797,8372500
2024-10-21,164.0115509033203,165.88829280358846,162.95709769501642,165.4045970462502,5522500
2024-10-22,164.16632080078125,165.1627327811423,163.07317853528338,163.07317853528338,7511400
2024-10-23,164.05023193359375,164.6209893048984,163.22794335639682,164.02121137310172,4837800
2024-10-24,164.08892822265625,164.41785252455767,163.421425779898,163.89545289056355,5861200
2024-10-25,162.7345733642578,163.87608806686606,162.56043524618676,163.4117443540441,4877900
2024-10-28,163.7793731689453,164.12763467657086,162.8893748186182,163.76002120707113,5753800
2024-10-29,161.7188262939453,163.35372019985965,161.38991674492237,163.35372019985965,5681000
2024-10-30,160.74176025390625,161.8639378323782,160.5482849241197,161.6414271799633,5518100
2024-10-31,159.793701171875,161.59304973034966,159.70663949030873,160.35478994400376,6056500
2024-11-01,159.71632385253906,160.92556308594345,159.60991020955063,159.9194677774672,5454800
2024-11-04,159.6969757080078,160.84817384751483,159.213280003087,160.3161056198576,5130200
2024-11-05,160.35479736328125,160.8965489609417,158.97143471031964,158.97143471031964,4397400
2024-11-06,155.7983856201172,160.6256591876062,154.59881498780277,160.20968797713897,11473700
2024-11-07,158.0814208984375,158.6038057220986,156.2143479542804,156.6787064211128,9056700
2024-11-08,162.2412109375,162.2799000968334,158.58445802861647,158.67153446925275,7506200
2024-11-11,160.61598205566406,163.02479179215135,160.37413422208493,161.55435283084864,6364400
2024-11-12,160.43218994140625,161.61240865758256,160.17100488544878,160.72241032035842,6507500
2024-11-13,161.1480712890625,161.36089859130678,160.27741011772991,160.64502359637405,5412300
2024-11-14,161.63177490234375,162.56046248359155,161.0803546574842,161.2738447680319,7444300
2024-11-15,164.0115509033203,165.00797774376235,161.43830069281026,162.4637333365717,9939400
2024-11-18,165.18209838867188,165.85926948545847,163.324708482676,163.59557692139063,6681000
2024-11-19,165.19175720214844,165.58839123577422,164.12763547345287,165.12404747709292,5683700
2024-11-20,165.31752014160156,165.4916582740567,163.98251525059163,164.4662109634246,7081100
2024-11-21,167.11688232421875,167.85209455325466,164.66938299987623,166.0624291275004,6240400
2024-11-22,170.53175354003906,171.61522717637254,168.2100201018327,168.4712051498066,10609800
2024-11-25,171.60556030273438,172.98893768417437,171.13153320145943,171.69262198626814,19357000
2024-11-26,173.46295166015625,173.6080692286358,171.42175519113778,171.42175519113778,6276700
2024-11-27,173.5113067626953,174.54640779339695,172.90184551095751,174.1304366135391,5522900
2024-11-29,173.41458129882812,173.77252616322872,172.46654183674198,172.87284446335033,3823700
2024-12-02,173.84024047851562,174.2852470401097,172.20534656748256,173.27915166660225,5728200
2024-12-03,169.69979858398438,173.76283953490045,169.4869712938735,172.94056569694607,8127300
2024-12-04,169.39990234375,169.4385915033736,167.8037124976076,168.49055209977718,6823500
2024-12-05,170.2899169921875,170.7059029945266,168.7614367188044,169.1580707588616,5022200
2024-12-06,168.15199279785156,170.97677412557516,168.0842683094049,169.65143777091436,5741200
2024-12-09,165.2207794189453,168.09393320927123,164.8725179061415,167.97785095874397,7164300
2024-12-10,166.6621856689453,167.2909841610926,164.388810022774,164.86283711273893,6219900
2024-12-11,165.0659942626953,167.7359891310852,164.84348361941383,167.36837568672524,5237500
2024-12-12,165.27883911132812,166.2172100212902,164.47590241717384,165.83991317594442,4072800
2024-12-13,165.48196411132812,166.18815567282786,164.57261386876152,165.20142711113368,3884500
2024-12-16,165.55935668945312,167.14587792872874,165.5206675300067,165.85924564913012,5943600
2024-12-17,164.77577209472656,166.34294137409418,164.47588313496814,165.10468161438286,6069200
2024-12-18,163.56654357910156,164.99827875206003,163.50850245551456,164.22436266138297,7517100
2024-12-19,163.67295837402344,164.55328811785816,161.89296168583718,163.49882024081947,8585200
2024-12-20,162.57980346679688,164.33077961594836,162.03806662078557,163.3633881734362,21999300
2024-12-23,162.62815856933594,163.17956395666215,160.93522372629832,162.57978605014793,6983900
2024-12-24,163.43109130859375,163.66325577728384,161.96065237493636,162.15412768591813,2460800
2024-12-26,164.61131286621094,164.7467470624646,162.58946852170263,162.821632994583,3629400
2024-12-27,164.00186157226562,165.19174885177273,163.74066176317635,163.89544792865303,4367900
2024-12-30,161.6414337158203,163.4698029644916,161.27383500272873,163.16991397701347,4354500
2024-12-31,162.18316650390625,162.59915249250986,161.15773395515654,161.90262948558143,3957600
2025-01-02,160.567626953125,163.2086162103499,160.49991722821306,162.60882348038567,5401700
2025-01-03,159.74533081054688,161.07065217391303,158.89402173913044,160.8288043478261,5256600
2025-01-06,155.3630828857422,158.16851236883477,155.20829670097518,157.5010098630972,8731700
2025-01-07,156.0402374267578,157.30751781239954,155.49850059880913,156.19502359509215,8447400
2025-01-08,156.81414794921875,157.10435355303298,155.33404032488238,155.74034293144325,4974800
2025-01-10,153.3895721435547,155.95316811203776,152.33511910065968,154.9277208679121,8501500
2025-01-13,153.6604461669922,154.86968541489642,153.24447495109936,154.15382522731875,6772200
2025-01-14,154.53109741210938,154.8503383245123,153.14772012503002,153.67011971304223,5982200
2025-01-15,154.4440460205078,155.89513326064247,154.1441570193423,155.35339638612118,8059200
2025-01-16,155.26632690429688,155.34371999123445,153.95067394880223,154.41501770920564,5774400
2025-01-17,155.87579345703125,156.475571449351,154.39568567769717,154.53111989406688,7262700
2025-01-21,156.44654846191406,157.05600980674586,155.71133626461614,155.71133626461614,13914700
2025-01-22,159.36805725097656,162.657181955846,159.0778368920244,161.6511014408619,14356700
2025-01-23,160.73207092285156,161.05131184769203,157.99436632367167,158.53610313144182,7614300
2025-01-24,159.73641967773438,161.47861785385672,158.84099426955993,161.47861785385672,6199800
2025-01-27,165.12844848632812,165.40096860306372,161.67326468693383,162.2669724093719,9170800
2025-01-28,161.75112915039062,165.06031047165982,161.6732641385542,164.39848014789897,6716300
2025-01-29,161.79005432128906,162.8217397390425,161.44941160195052,162.266971949842,4850300
2025-01-30,162.93853759765625,163.1234651364263,161.49805721735893,163.0066601980689,4136500
2025-01-31,161.5564727783203,162.16963560846648,160.7973074829147,161.56620033551133,5464700
2025-02-03,164.25247192382812,164.85592203159905,160.81675822235533,161.05035324967622,8668600
2025-02-04,163.63929748535156,164.7683029091175,161.838704549344,164.7683029091175,6410900
2025-02-05,164.49578857421875,164.62232106585714,162.1598977902004,163.60036327863733,7536800
2025-02-06,164.36927795410156,165.39122093373763,163.5419752216769,164.84618071760318,4957900
2025-02-07,163.48358154296875,164.60285950679273,163.3862465673179,164.57366198434391,4535600
2025-02-10,163.05532836914062,163.97995121563977,161.95550553998595,163.2110583867829,7062900
2025-02-11,164.90455627441406,165.04083116357543,162.05282303370282,163.21104078173212,5438100
2025-02-12,165.05056762695312,165.53721276743195,163.483569680562,163.85342473971986,6037400
2025-02-13,166.45211791992188,166.80250303598126,164.6223273303638,165.0992449428766,6328300
2025-02-14,158.5392608642578,165.45935568734853,157.96502313528558,165.2549581840163,13179500
2025-02-18,161.0114288330078,161.33261645730855,157.86770489997937,158.98699780610016,7075300
2025-02-19,162.0430908203125,162.41293099764937,160.82647806974288,161.663508236184,7910700
2025-02-20,162.74388122558594,163.29864898631303,158.45166734260422,158.79231004445933,6162600
2025-02-21,165.68319702148438,165.99465703368878,161.48831837151045,162.96772372701975,9813700
2025-02-24,165.98492431640625,168.35975506879842,165.2549565778217,165.67347913725064,8564100
2025-02-25,168.03857421875,169.3038546532711,166.23799596879084,166.70517118187027,7314900
2025-02-26,166.72462463378906,168.03855757504,166.09197705357423,167.67844493096266,5519000
2025-02-27,167.37673950195312,168.4668199208767,166.0725340219936,166.28665908302955,5467000
2025-02-28,169.19677734375,169.98514008798284,167.25993920698807,168.9437272194379,10240100
2025-03-03,170.90003967285156,171.58133991045312,168.87559407309877,168.9437315224746,7615300
2025-03-04,168.55441284179688,175.18253248855095,168.29163514461567,172.0290664612895,12117600
2025-03-05,169.94622802734375,171.1725685177134,168.3986999404228,168.74908505927587,6989100
2025-03-06,169.99488830566406,171.14336373744635,168.22349282124281,170.21874091756152,6702500
2025-03-07,171.25042724609375,174.11190313656212,169.40118159573075,169.44010667362792,9566700
2025-03-10,171.55215454101562,175.1825382985814,171.133646812285,172.0387997239484,11047000
2025-03-11,168.49600219726562,171.2893552948635,167.71738188347342,171.13362529161284,11032300
2025-03-12,163.87289428710938,167.24048549039716,163.28892897783516,165.16737225695425,10158800
2025-03-13,164.08702087402344,164.76832116676303,162.812012858061,163.22079303370472,6609000
2025-03-14,163.48358154296875,164.08701680855398,162.16963362784307,163.30838155704365,6790500
2025-03-17,165.2257537841797,166.5202316481119,163.63930071511564,163.87288087922113,9931700
2025-03-18,163.2305145263672,165.7123927853812,163.103982041346,165.5274801127288,6099900
2025-03-19,164.0675506591797,164.24273578208962,162.64654030690846,163.38623557791348,7569200
2025-03-20,163.07479858398438,164.69046410422635,161.59539311658017,164.37900406846467,8789200
2025-03-21,162.23776245117188,163.64903041564702,159.7363992520746,162.67574011583915,16027300
2025-03-24,161.2255401611328,162.41295557346308,160.94329249483297,161.98470544426436,6102100
2025-03-25,158.5003204345703,160.9530011296186,157.86767287218242,160.8848785359269,8366700
2025-03-26,162.13070678710938,162.3643018153946,158.6365980271896,158.9869831440014,7756000
2025-03-27,164.20382690429688,164.51527210393866,162.16963871870092,163.38625169636788,6211700
