datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,245.5500030517578,0.0008959528322902282,flat,245.7700042724609,-0.0023213492858260337,down,244.97999572753903,-0.0006560875297072951,flat,245.38890075683597
2025-01-06 11:30:00-05:00,245.7700042724609,-0.003214422147489043,down,244.97999572753903,-0.0031330278678242665,down,245.0,-0.01375271523804587,down,242.38999938964844
2025-01-06 13:30:00-05:00,244.97999572753903,8.165675895926703e-05,flat,245.0,0.0016691364047197812,up,245.38890075683597,-0.010294731071156672,down,242.4579925537109
2025-01-06 15:30:00-05:00,245.0,0.0015873500279019017,up,245.38890075683597,-0.010653063715720664,down,242.38999938964844,-0.011469377790178571,down,242.19000244140625
2025-01-07 09:30:00-05:00,245.38890075683597,-0.012221014715572812,down,242.38999938964844,-0.011943931425119311,down,242.4579925537109,-0.012139929300233486,down,242.40989685058597
2025-01-07 11:30:00-05:00,242.38999938964844,0.0002805114247026782,flat,242.4579925537109,-0.0008251039595106687,flat,242.19000244140625,-0.0042081120303204145,down,241.3699951171875
2025-01-07 13:30:00-05:00,242.4579925537109,-0.0011053053334395323,down,242.19000244140625,-0.000198367158856554,flat,242.40989685058597,0.0013899546543500632,up,242.7949981689453
2025-01-07 15:30:00-05:00,242.19000244140625,0.0009079417274167444,flat,242.40989685058597,-0.0033858017092061295,down,241.3699951171875,0.0021883594448746874,up,242.72000122070312
2025-01-08 09:30:00-05:00,242.40989685058597,-0.00428984850416165,down,241.3699951171875,0.0015886369466041694,up,242.7949981689453,-0.020563903799277177,down,237.4250030517578
2025-01-08 11:30:00-05:00,241.3699951171875,0.005903811909454444,up,242.7949981689453,0.00559309827578272,up,242.72000122070312,-0.024029448192816175,down,235.57000732421875
2025-01-08 13:30:00-05:00,242.7949981689453,-0.0003088900051804279,flat,242.72000122070312,-0.022117404220373883,down,237.4250030517578,-0.024568036338788044,down,236.8300018310547
2025-01-08 15:30:00-05:00,242.72000122070312,-0.02181525272872184,down,237.4250030517578,-0.02945778617553215,down,235.57000732421875,-0.023854682415138388,down,236.92999267578125
