datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,142.99000549316406,0.009504115519027707,up,144.3489990234375,0.005874510844261649,up,143.8300018310547,0.024714990183004087,up,146.5240020751953
2025-01-06 11:30:00-05:00,144.3489990234375,-0.0035954332617058504,down,143.8300018310547,-0.0049117045395925775,down,143.63999938964844,0.01396619639460908,up,146.36500549316406
2025-01-06 13:30:00-05:00,143.8300018310547,-0.001321020920443499,down,143.63999938964844,0.01873044712399466,up,146.5240020751953,0.01932836504140709,up,146.61000061035156
2025-01-06 15:30:00-05:00,143.63999938964844,0.02007799149123857,up,146.5240020751953,0.018971081280246826,up,146.36500549316406,0.017822316690835623,up,146.1999969482422
2025-01-07 09:30:00-05:00,146.5240020751953,-0.0010851231182564466,down,146.36500549316406,0.0005869245580127959,flat,146.61000061035156,-0.025620360825305905,down,142.77000427246094
2025-01-07 11:30:00-05:00,146.36500549316406,0.001673864024819392,up,146.61000061035156,-0.0011273770281761898,down,146.1999969482422,-0.026406622813569848,down,142.5
2025-01-07 13:30:00-05:00,146.61000061035156,-0.002796559991832005,down,146.1999969482422,-0.02619191270652991,down,142.77000427246094,-0.02932953436911865,down,142.30999755859375
2025-01-07 15:30:00-05:00,146.1999969482422,-0.0234609627043668,down,142.77000427246094,-0.02530777719203416,down,142.5,-0.026880935415973698,down,142.27000427246094
2025-01-08 09:30:00-05:00,142.77000427246094,-0.0018911834725847867,down,142.5,-0.0032220123282290796,down,142.30999755859375,-0.0018211792242353638,down,142.50999450683594
2025-01-08 11:30:00-05:00,142.5,-0.001333350466008772,down,142.30999755859375,-0.0016140051055372807,down,142.27000427246094,0.0024210611979166665,up,142.84500122070312
2025-01-08 13:30:00-05:00,142.30999755859375,-0.0002810293501434847,flat,142.27000427246094,0.00140536119508991,up,142.50999450683594,0.0046377884437643225,up,142.97000122070312
2025-01-08 15:30:00-05:00,142.27000427246094,0.0016868646036967518,up,142.50999450683594,0.004041589449459861,up,142.84500122070312,-0.0014057562538563914,down,142.07000732421875
2025-01-10 09:30:00-05:00,142.50999450683594,0.0023507594328839713,up,142.84500122070312,0.0032278908960670953,up,142.97000122070312,0.00435064486615233,up,143.1300048828125
2025-01-10 11:30:00-05:00,142.84500122070312,0.0008750743738443346,flat,142.97000122070312,-0.005425418389593964,down,142.07000732421875,0.0012950929819932511,up,143.02999877929688
2025-01-10 13:30:00-05:00,142.97000122070312,-0.006294984184095042,down,142.07000732421875,0.0011191415034149505,up,143.1300048828125,0.010561617779557513,up,144.47999572753906
2025-01-10 15:30:00-05:00,142.07000732421875,0.00746109315089091,up,143.1300048828125,0.006757171856036603,up,143.02999877929688,0.016822687875240314,up,144.4600067138672
