datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,15.239999771118164,0.00656170491939512,up,15.34000015258789,0.007867500343235152,up,15.35990047454834,-0.018372686166428186,down,14.960000038146973
2025-01-06 11:30:00-05:00,15.34000015258789,0.0012972830353650284,up,15.35990047454834,-0.0039113702099003575,down,15.279999732971191,-0.025358535534252706,down,14.951000213623049
2025-01-06 13:30:00-05:00,15.35990047454834,-0.005201904902284071,down,15.279999732971191,-0.026035353358181596,down,14.960000038146973,-0.028314004021973642,down,14.925000190734863
2025-01-06 15:30:00-05:00,15.279999732971191,-0.020942388770709416,down,14.960000038146973,-0.021531382532568207,down,14.951000213623049,-0.024869117871838393,down,14.899999618530272
2025-01-07 09:30:00-05:00,14.960000038146973,-0.0006015925468566223,flat,14.951000213623049,-0.0023395619868223374,down,14.925000190734863,-0.0350935572989011,down,14.4350004196167
2025-01-07 11:30:00-05:00,14.951000213623049,-0.001739015618800853,down,14.925000190734863,-0.0034111828214881757,down,14.899999618530272,-0.03952916517299591,down,14.359999656677246
2025-01-07 13:30:00-05:00,14.925000190734863,-0.0016750801933062263,down,14.899999618530272,-0.03283080501548978,down,14.4350004196167,-0.014070354134892167,down,14.71500015258789
2025-01-07 15:30:00-05:00,14.899999618530272,-0.031208000726072483,down,14.4350004196167,-0.03624160910591291,down,14.359999656677246,-0.022818738766324197,down,14.5600004196167
2025-01-08 09:30:00-05:00,14.4350004196167,-0.005195757586368304,down,14.359999656677246,0.01939727917088806,up,14.71500015258789,-0.022861161606335015,down,14.104999542236328
2025-01-08 11:30:00-05:00,14.359999656677246,0.02472148359318192,up,14.71500015258789,0.013927630064145225,up,14.5600004196167,-0.022235355536899724,down,14.04069995880127
2025-01-08 13:30:00-05:00,14.71500015258789,-0.010533450993130434,down,14.5600004196167,-0.041454339383359316,down,14.104999542236328,-0.03959903293601549,down,14.13230037689209
2025-01-08 15:30:00-05:00,14.5600004196167,-0.031250059359019526,down,14.104999542236328,-0.03566623941272528,down,14.04069995880127,-0.02815939486746396,down,14.149999618530272
2025-01-10 09:30:00-05:00,14.104999542236328,-0.00455863775411821,down,14.04069995880127,0.0019355431082441006,up,14.13230037689209,-0.02091450777692526,down,13.8100004196167
2025-01-10 11:30:00-05:00,14.04069995880127,0.006523921055189384,up,14.13230037689209,0.0077844879564204885,up,14.149999618530272,-0.001830365690736528,down,14.015000343322754
2025-01-10 13:30:00-05:00,14.13230037689209,0.0012523963662081567,up,14.149999618530272,-0.02280590906505126,down,13.8100004196167,-0.010776790090365671,down,13.979999542236328
2025-01-10 15:30:00-05:00,14.149999618530272,-0.02402821258513132,down,13.8100004196167,-0.009540585077523827,down,14.015000343322754,-0.0049469750326032805,down,14.079999923706056
2025-01-13 09:30:00-05:00,13.8100004196167,0.014844309737663609,up,14.015000343322754,0.01230985644128947,up,13.979999542236328,0.06440982167119506,up,14.69950008392334
2025-01-13 11:30:00-05:00,14.015000343322754,-0.0024973813934368837,down,13.979999542236328,0.004637857923012516,up,14.079999923706056,0.02818405240193571,up,14.40999984741211
2025-01-13 13:30:00-05:00,13.979999542236328,0.00715310334364515,up,14.079999923706056,0.05146642097614231,up,14.69950008392334,0.04578687411198456,up,14.620100021362305
2025-01-13 15:30:00-05:00,14.079999923706056,0.043998591162933906,up,14.69950008392334,0.023437494708394305,up,14.40999984741211,0.02911930750239591,up,14.489999771118164
2025-01-14 09:30:00-05:00,14.69950008392334,-0.01969456341089132,down,14.40999984741211,-0.0054015484953718945,down,14.620100021362305,0.04261369368483288,up,15.325900077819824
2025-01-14 11:30:00-05:00,14.40999984741211,0.014580164897637192,up,14.620100021362305,0.005551694972461909,up,14.489999771118164,0.05399722567468653,up,15.18809986114502
2025-01-14 13:30:00-05:00,14.620100021362305,-0.008898725046616873,down,14.489999771118164,0.04827600737520487,up,15.325900077819824,0.0566138165980726,up,15.447799682617188
2025-01-14 15:30:00-05:00,14.489999771118164,0.05768808280920735,up,15.325900077819824,0.048178060804274565,up,15.18809986114502,0.06970326051315709,up,15.5
2025-01-15 09:30:00-05:00,15.325900077819824,-0.008991329447216869,down,15.18809986114502,0.007953830064035236,up,15.447799682617188,0.04104815003959783,up,15.954999923706056
2025-01-15 11:30:00-05:00,15.18809986114502,0.017098901366624897,up,15.447799682617188,0.020535823553076545,up,15.5,0.06892901408192466,up,16.235000610351562
