datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,612.530029296875,0.015721586513416316,up,622.1599731445312,0.013574749005848326,up,620.844970703125,0.0038038233935437636,up,614.8599853515625
2025-01-06 11:30:00-05:00,622.1599731445312,-0.0021136082328793073,down,620.844970703125,0.013035307214845113,up,630.27001953125,-0.007305167651954403,down,617.614990234375
2025-01-06 13:30:00-05:00,620.844970703125,0.015181002138828406,up,630.27001953125,-0.009640064160919802,down,614.8599853515625,0.0005557454027379677,flat,621.1900024414062
2025-01-06 15:30:00-05:00,630.27001953125,-0.024449892430467163,down,614.8599853515625,-0.020078742292528703,down,617.614990234375,-0.01999148972763255,down,617.6699829101562
2025-01-07 09:30:00-05:00,614.8599853515625,0.0044807028403991075,up,617.614990234375,0.010295054550060523,up,621.1900024414062,-0.005700492740324321,down,611.35498046875
2025-01-07 11:30:00-05:00,617.614990234375,0.005788415539711221,up,621.1900024414062,8.904038381643095e-05,flat,617.6699829101562,-0.018506663304016877,down,606.1849975585938
2025-01-07 13:30:00-05:00,621.1900024414062,-0.005666574667035189,down,617.6699829101562,-0.015832550321161903,down,611.35498046875,-0.010673070810468937,down,614.5599975585938
2025-01-07 15:30:00-05:00,617.6699829101562,-0.010223910204690656,down,611.35498046875,-0.01859404806665675,down,606.1849975585938,-0.011025301126838642,down,610.8599853515625
2025-01-08 09:30:00-05:00,611.35498046875,-0.008456597353950107,down,606.1849975585938,0.005242481360643102,up,614.5599975585938,0.004915319215210195,up,614.3599853515625
2025-01-08 11:30:00-05:00,606.1849975585938,0.0138159143392368,up,614.5599975585938,0.007712146971299577,up,610.8599853515625,0.012817901403933955,up,613.9550170898438
2025-01-08 13:30:00-05:00,614.5599975585938,-0.0060205874474908065,down,610.8599853515625,-0.0003254559486882,flat,614.3599853515625,0.014286691831155003,up,623.3400268554688
2025-01-08 15:30:00-05:00,610.8599853515625,0.005729627220525302,up,614.3599853515625,0.0050666794560131415,up,613.9550170898438,0.008496222646535436,up,616.0499877929688
