datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,88.72000122070312,-0.0038886521185328587,down,88.375,-0.01668173282878889,down,87.23999786376953,-0.046100134253951514,down,84.62999725341797
2025-01-06 11:30:00-05:00,88.375,-0.012843022757911953,down,87.23999786376953,-0.009731265746552333,down,87.51499938964844,-0.05137200470186527,down,83.83499908447266
2025-01-06 13:30:00-05:00,87.23999786376953,0.0031522413183496124,up,87.51499938964844,-0.029917476779713296,down,84.62999725341797,-0.03862901421031611,down,83.87000274658203
2025-01-06 15:30:00-05:00,87.51499938964844,-0.03296580193511053,down,84.62999725341797,-0.0420499380773699,down,83.83499908447266,-0.04324968358695487,down,83.7300033569336
2025-01-07 09:30:00-05:00,84.62999725341797,-0.009393810643343778,down,83.83499908447266,-0.008980202428226398,down,83.87000274658203,-0.03414864094813282,down,81.73999786376953
2025-01-07 11:30:00-05:00,83.83499908447266,0.00041753041679054706,flat,83.87000274658203,-0.0012524092405997187,down,83.7300033569336,-0.02105325232806424,down,82.06999969482422
2025-01-07 13:30:00-05:00,83.87000274658203,-0.0016692426977909325,down,83.7300033569336,-0.02539650426921328,down,81.73999786376953,-0.009955872864290387,down,83.03500366210938
2025-01-07 15:30:00-05:00,83.7300033569336,-0.023766934353040035,down,81.73999786376953,-0.01982567294346002,down,82.06999969482422,-0.014928937655374987,down,82.4800033569336
2025-01-08 09:30:00-05:00,81.73999786376953,0.004037213600184808,up,82.06999969482422,0.015842987915147017,up,83.03500366210938,0.003670211152412887,up,82.04000091552734
2025-01-08 11:30:00-05:00,82.06999969482422,0.011758303532027607,up,83.03500366210938,0.004995779988229147,up,82.4800033569336,-0.0025587801298103323,down,81.86000061035156
2025-01-08 13:30:00-05:00,83.03500366210938,-0.006683931844384799,down,82.4800033569336,-0.011982931326539725,down,82.04000091552734,-0.005961374417424292,down,82.54000091552734
2025-01-08 15:30:00-05:00,82.4800033569336,-0.005334655958998111,down,82.04000091552734,-0.007517006805867345,down,81.86000061035156,0.008850578295686942,up,83.20999908447266
2025-01-10 09:30:00-05:00,82.04000091552734,-0.0021940553774629883,down,81.86000061035156,0.006094587937838104,up,82.54000091552734,-0.020234076591717755,down,80.37999725341797
2025-01-10 11:30:00-05:00,81.86000061035156,0.008306869046001353,up,82.54000091552734,0.016491552211769473,up,83.20999908447266,-0.01893480381383979,down,80.30999755859375
2025-01-10 13:30:00-05:00,82.54000091552734,0.00811725419813114,up,83.20999908447266,-0.026169174196156778,down,80.37999725341797,-0.02108066203622012,down,80.80000305175781
2025-01-10 15:30:00-05:00,83.20999908447266,-0.03401035767566518,down,80.37999725341797,-0.034851599060046846,down,80.30999755859375,-0.02679961245132605,down,80.9800033569336
2025-01-13 09:30:00-05:00,80.37999725341797,-0.0008708596319495667,flat,80.30999755859375,0.005225252708278539,up,80.80000305175781,0.04973628851679269,up,84.37779998779297
2025-01-13 11:30:00-05:00,80.30999755859375,0.006101425825677022,up,80.80000305175781,0.008342744598529107,up,80.9800033569336,0.022039650432930866,up,82.08000183105469
2025-01-13 13:30:00-05:00,80.80000305175781,0.002227726465065589,up,80.9800033569336,0.044279663377529054,up,84.37779998779297,0.02586629033357638,up,82.88999938964844
2025-01-13 15:30:00-05:00,80.9800033569336,0.041958464929706035,up,84.37779998779297,0.013583581483352838,up,82.08000183105469,0.01630031662268632,up,82.30000305175781
2025-01-14 09:30:00-05:00,84.37779998779297,-0.027232259635481208,down,82.08000183105469,-0.01763260713552348,down,82.88999938964844,0.024351224600384445,up,86.43250274658203
2025-01-14 11:30:00-05:00,82.08000183105469,0.00986839108825763,up,82.88999938964844,0.002680326703159116,up,82.30000305175781,0.04946390677415487,up,86.13999938964844
2025-01-14 13:30:00-05:00,82.88999938964844,-0.007117822924779821,down,82.30000305175781,0.04273740358328429,up,86.43250274658203,0.05211726054571203,up,87.20999908447266
2025-01-14 15:30:00-05:00,82.30000305175781,0.050212631124999144,up,86.43250274658203,0.04665851999392615,up,86.13999938964844,0.058201617357418856,up,87.08999633789062
2025-01-15 09:30:00-05:00,86.43250274658203,-0.0033841824271964725,down,86.13999938964844,0.008995416228663714,up,87.20999908447266,0.0207965817630179,up,88.2300033569336
