datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,514.5848999023438,0.004808112576517096,up,517.05908203125,-0.0013698323049607997,down,513.8800048828125,0.003964554921925252,up,516.625
2025-01-06 11:30:00-05:00,517.05908203125,-0.006148382764980353,down,513.8800048828125,-0.006341737043846801,down,513.780029296875,-0.007231426421024103,down,513.3200073242188
2025-01-06 13:30:00-05:00,513.8800048828125,-0.00019455044949705501,flat,513.780029296875,0.005341704466227444,up,516.625,-0.0007784393443246023,flat,513.47998046875
2025-01-06 15:30:00-05:00,513.780029296875,0.005537332206194228,up,516.625,-0.0008953675628182849,flat,513.3200073242188,0.000603366306428827,flat,514.0900268554688
2025-01-07 09:30:00-05:00,516.625,-0.00639727592699008,down,513.3200073242188,-0.006087625514154368,down,513.47998046875,0.0012968457007621582,up,517.2949829101562
2025-01-07 11:30:00-05:00,513.3200073242188,0.00031164408604515806,flat,513.47998046875,0.0015000769895252629,up,514.0900268554688,0.012588233265776759,up,519.7817993164062
2025-01-07 13:30:00-05:00,513.47998046875,0.001188062650781138,up,514.0900268554688,0.007429700448931968,up,517.2949829101562,0.016962729422683568,up,522.1900024414062
2025-01-07 15:30:00-05:00,514.0900268554688,0.0062342311409759,up,517.2949829101562,0.011071548101705705,up,519.7817993164062,0.01972408154910968,up,524.22998046875
2025-01-08 09:30:00-05:00,517.2949829101562,0.004807346849296449,up,519.7817993164062,0.009462723770704281,up,522.1900024414062,0.02405785429080838,up,529.739990234375
2025-01-08 11:30:00-05:00,519.7817993164062,0.004633103983569953,up,522.1900024414062,0.008557785513447757,up,524.22998046875,0.012395925132440241,up,526.2249755859375
2025-01-08 13:30:00-05:00,522.1900024414062,0.0039065819295777335,up,524.22998046875,0.014458315474578464,up,529.739990234375,-0.0001196882355230709,flat,522.1275024414062
2025-01-08 15:30:00-05:00,524.22998046875,0.010510672740803802,up,529.739990234375,0.0038055723470901796,up,526.2249755859375,-0.007019805835009123,down,520.5499877929688
2025-01-10 09:30:00-05:00,529.739990234375,-0.006635358313957641,down,526.2249755859375,-0.014370234328733095,down,522.1275024414062,0.025786299753665635,up,543.4000244140625
