datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,243.5,0.0021560324290940593,up,244.0249938964844,-0.006447668682623203,down,241.92999267578125,0.0001231982722664271,flat,243.52999877929688
2025-01-06 11:30:00-05:00,244.0249938964844,-0.00858519116116382,down,241.92999267578125,-0.012519179396341708,down,240.97000122070312,0.0025051239893493387,up,244.6363067626953
2025-01-06 13:30:00-05:00,241.92999267578125,-0.003968054743690431,down,240.97000122070312,0.006613508667608024,up,243.52999877929688,0.008432226704754879,up,243.97000122070312
2025-01-06 15:30:00-05:00,240.97000122070312,0.010623718909512981,up,243.52999877929688,0.015214779945302145,up,244.6363067626953,0.009378737998038155,up,243.22999572753903
2025-01-07 09:30:00-05:00,243.52999877929688,0.004542799609673746,up,244.6363067626953,0.0018067689550025808,up,243.97000122070312,-0.011743935550804507,down,240.6699981689453
2025-01-07 11:30:00-05:00,244.6363067626953,-0.002723657623880515,down,243.97000122070312,-0.005748578589033569,down,243.22999572753903,-0.010960372019683785,down,241.9550018310547
2025-01-07 13:30:00-05:00,243.97000122070312,-0.003033182315290715,down,243.22999572753903,-0.013526265668919365,down,240.6699981689453,-0.004406266929800681,down,242.8950042724609
2025-01-07 15:30:00-05:00,243.22999572753903,-0.01052500762061179,down,240.6699981689453,-0.005241927060314415,down,241.9550018310547,-0.0007811636917473706,flat,243.0399932861328
2025-01-08 09:30:00-05:00,240.6699981689453,0.00533927648600109,up,241.9550018310547,0.009245049737997208,up,242.8950042724609,0.0015373545518863184,up,241.0399932861328
2025-01-08 11:30:00-05:00,241.9550018310547,0.003885030002655532,up,242.8950042724609,0.00448426958263802,up,243.0399932861328,-0.009565823743471476,down,239.6405029296875
2025-01-08 13:30:00-05:00,242.8950042724609,0.0005969205258304362,flat,243.0399932861328,-0.007637089910039023,down,241.0399932861328,-0.011157111781629361,down,240.18499755859372
2025-01-08 15:30:00-05:00,243.0399932861328,-0.008229098318174264,down,241.0399932861328,-0.013987370187436876,down,239.6405029296875,-0.012837373285779786,down,239.9199981689453
2025-01-10 09:30:00-05:00,241.0399932861328,-0.00580605042908382,down,239.6405029296875,-0.0035471114808908327,down,240.18499755859372,0.0060985780851651045,up,242.50999450683597
2025-01-10 11:30:00-05:00,239.6405029296875,0.0022721310556837746,up,240.18499755859372,0.0011663105186347348,up,239.9199981689453,0.010471898264765404,up,242.1499938964844
2025-01-10 13:30:00-05:00,240.18499755859372,-0.0011033136638093385,down,239.9199981689453,0.009680025696338738,up,242.50999450683597,0.012718950617644973,up,243.23989868164065
2025-01-10 15:30:00-05:00,239.9199981689453,0.010795249906874568,up,242.50999450683597,0.00929474718472108,up,242.1499938964844,0.01767258054986452,up,244.16000366210935
2025-01-13 09:30:00-05:00,242.50999450683597,-0.0014844774174509936,down,242.1499938964844,0.0030097900760296817,up,243.23989868164065,0.011587204160790059,up,245.32000732421875
2025-01-13 11:30:00-05:00,242.1499938964844,0.004500949050703542,up,243.23989868164065,0.008300680637159929,up,244.16000366210935,0.010200294375225077,up,244.6199951171875
2025-01-13 13:30:00-05:00,243.23989868164065,0.0037827058202854827,up,244.16000366210935,0.008551675337197053,up,245.32000732421875,0.010997762369542011,up,245.9149932861328
2025-01-13 15:30:00-05:00,244.16000366210935,0.004750997889542635,up,245.32000732421875,0.001883975459448023,up,244.6199951171875,0.01253275521255512,up,247.22000122070312
2025-01-14 09:30:00-05:00,245.32000732421875,-0.0028534656209515882,down,244.6199951171875,0.0024253462585614545,up,245.9149932861328,0.017105368242363205,up,249.51629638671875
2025-01-14 11:30:00-05:00,244.6199951171875,0.005293917892218628,up,245.9149932861328,0.01062875543869612,up,247.22000122070312,0.03184534666182938,up,252.41000366210935
2025-01-14 13:30:00-05:00,245.9149932861328,0.005306744079047994,up,247.22000122070312,0.01464450399083908,up,249.51629638671875,0.026005372826305814,up,252.3101043701172
2025-01-14 15:30:00-05:00,247.22000122070312,0.009288468387174025,up,249.51629638671875,0.02099345690388902,up,252.41000366210935,0.0204271621504016,up,252.2700042724609
2025-01-15 09:30:00-05:00,249.51629638671875,0.011597267662652845,up,252.41000366210935,0.011196895849513524,up,252.3101043701172,0.024221669122997874,up,255.55999755859372
2025-01-15 11:30:00-05:00,252.41000366210935,-0.0003957818253744414,flat,252.3101043701172,-0.0005546507175517844,flat,252.2700042724609,0.003724109297445246,up,253.3500061035156
2025-01-15 13:30:00-05:00,252.3101043701172,-0.0001589317944930776,flat,252.2700042724609,0.01288055108450679,up,255.55999755859372,0.003962953409942619,up,253.30999755859372
2025-01-15 15:30:00-05:00,252.2700042724609,0.013041555596833853,up,255.55999755859372,0.0042811345493467615,up,253.3500061035156,0.008046928865567505,up,254.3000030517578
2025-01-16 09:30:00-05:00,255.55999755859372,-0.008647642339139667,down,253.3500061035156,-0.00880419479376513,down,253.30999755859372,-0.008686810306429414,down,253.33999633789065
2025-01-16 11:30:00-05:00,253.3500061035156,-0.0001579180736452322,flat,253.30999755859372,0.003749741169747828,up,254.3000030517578,0.009630894508920075,up,255.7899932861328
2025-01-16 13:30:00-05:00,253.30999755859372,0.003908276430878298,up,254.3000030517578,0.00011842714297130241,flat,253.33999633789065,0.01944253223495282,up,258.2349853515625
2025-01-16 15:30:00-05:00,254.3000030517578,-0.0037750951724203024,down,253.33999633789065,0.005859182919756951,up,255.7899932861328,0.019543790413964403,up,259.2699890136719
2025-01-17 09:30:00-05:00,253.33999633789065,0.009670786230589862,up,255.7899932861328,0.01932181686441325,up,258.2349853515625,0.028246648625630724,up,260.4960021972656
