datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,181.0200042724609,-0.005358530537006874,down,180.0500030517578,-0.01629652457527287,down,178.07000732421875,-0.029831007777160506,down,175.6199951171875
2025-01-06 11:30:00-05:00,180.0500030517578,-0.01099692137727921,down,178.07000732421875,-0.0032768471418521583,down,179.4600067138672,-0.03160234570932266,down,174.36000061035156
2025-01-06 13:30:00-05:00,178.07000732421875,0.007805915271950393,up,179.4600067138672,-0.013758702230917646,down,175.6199951171875,-0.012832052384593791,down,175.78500366210938
2025-01-06 15:30:00-05:00,179.4600067138672,-0.021397589730408513,down,175.6199951171875,-0.02841862204790355,down,174.36000061035156,-0.022066235181753123,down,175.5
2025-01-07 09:30:00-05:00,175.6199951171875,-0.007174550403529905,down,174.36000061035156,0.0009395772093705406,flat,175.78500366210938,-0.043673832036194314,down,167.9499969482422
2025-01-07 11:30:00-05:00,174.36000061035156,0.008172763516687047,up,175.78500366210938,0.006538193310724025,up,175.5,-0.03739392205573239,down,167.83999633789062
2025-01-07 13:30:00-05:00,175.78500366210938,-0.0016213195447388883,down,175.5,-0.044571530850990505,down,167.9499969482422,-0.025130192532346964,down,171.36749267578125
2025-01-07 15:30:00-05:00,175.5,-0.04301996040887642,down,167.9499969482422,-0.04364674451344373,down,167.83999633789062,-0.01521366478031517,down,172.8300018310547
2025-01-08 09:30:00-05:00,167.9499969482422,-0.0006549604784182391,flat,167.83999633789062,0.02034829288262652,up,171.36749267578125,0.0353676841282516,up,173.88999938964844
2025-01-08 11:30:00-05:00,167.83999633789062,0.0210170186776528,up,171.36749267578125,0.029730729278129437,up,172.8300018310547,0.025202639886933678,up,172.07000732421875
2025-01-08 13:30:00-05:00,171.36749267578125,0.008534344130484723,up,172.8300018310547,0.014719867079106096,up,173.88999938964844,0.013611124467310257,up,173.6999969482422
2025-01-08 15:30:00-05:00,172.8300018310547,0.006133180277518726,up,173.88999938964844,-0.00439735288308826,down,172.07000732421875,0.003413737960075705,up,173.4199981689453
2025-01-10 09:30:00-05:00,173.88999938964844,-0.010466341203161972,down,172.07000732421875,-0.001092658819214193,down,173.6999969482422,-0.0354247149561844,down,167.72999572753906
2025-01-10 11:30:00-05:00,172.07000732421875,0.009472828236429193,up,173.6999969482422,0.007845590673933516,up,173.4199981689453,-0.027721299874609594,down,167.3000030517578
2025-01-10 13:30:00-05:00,173.6999969482422,-0.0016119676696385143,down,173.4199981689453,-0.03436961039488113,down,167.72999572753906,-0.03909034775720833,down,166.91000366210938
2025-01-10 15:30:00-05:00,173.4199981689453,-0.032810532242441064,down,167.72999572753906,-0.03529001950066576,down,167.3000030517578,-0.03234921387143779,down,167.80999755859375
2025-01-13 09:30:00-05:00,167.72999572753906,-0.002563600350170705,down,167.3000030517578,-0.004888762214968897,down,166.91000366210938,0.006051388633534604,up,168.7449951171875
2025-01-13 11:30:00-05:00,167.3000030517578,-0.0023311379709167303,down,166.91000366210938,0.0030483831293066973,up,167.80999755859375,0.008398079818696768,up,168.7050018310547
2025-01-13 13:30:00-05:00,166.91000366210938,0.005392090807848234,up,167.80999755859375,0.010993897398701517,up,168.7449951171875,0.016056513192622027,up,169.58999633789062
2025-01-13 15:30:00-05:00,167.80999755859375,0.00557176313805308,up,168.7449951171875,0.005333438325975968,up,168.7050018310547,0.01686432198455008,up,170.63999938964844
2025-01-14 09:30:00-05:00,168.7449951171875,-0.00023700428036421798,flat,168.7050018310547,0.0050075631583402,up,169.58999633789062,0.03819376876773689,up,175.19000244140625
2025-01-14 11:30:00-05:00,168.7050018310547,0.005245810718298635,up,169.58999633789062,0.011469710664130182,up,170.63999938964844,0.036483795456525,up,174.86000061035156
2025-01-14 13:30:00-05:00,169.58999633789062,0.006191420923589086,up,170.63999938964844,0.03302085160942034,up,175.19000244140625,0.025178397102818453,up,173.86000061035156
2025-01-14 15:30:00-05:00,170.63999938964844,0.02666434052996035,up,175.19000244140625,0.024730433871292687,up,174.86000061035156,0.02121422368808975,up,174.25999450683594
2025-01-15 09:30:00-05:00,175.19000244140625,-0.0018836795847700233,down,174.86000061035156,-0.007591767866431291,down,173.86000061035156,0.0007905932210180562,flat,175.32850646972656
2025-01-15 11:30:00-05:00,174.86000061035156,-0.005718860782966284,down,173.86000061035156,-0.003431351374935916,down,174.25999450683594,0.019930233319153112,up,178.34500122070312
2025-01-15 13:30:00-05:00,173.86000061035156,0.002300666600023925,up,174.25999450683594,0.00844648483963922,up,175.32850646972656,0.023792161005588074,up,177.9965057373047
2025-01-15 15:30:00-05:00,174.25999450683594,0.006131711216418688,up,175.32850646972656,0.023442022510260892,up,178.34500122070312,0.016699206667283695,up,177.1699981689453
2025-01-16 09:30:00-05:00,175.32850646972656,0.017204816328583804,up,178.34500122070312,0.015217144783234667,up,177.9965057373047,0.0214112232991762,up,179.08250427246094
2025-01-16 11:30:00-05:00,178.34500122070312,-0.001954052432157445,down,177.9965057373047,-0.006588371099360045,down,177.1699981689453,0.00042051612172397406,flat,178.4199981689453
2025-01-16 13:30:00-05:00,177.9965057373047,-0.004643392098826774,down,177.1699981689453,0.0061012351374976756,up,179.08250427246094,-0.0024242234088306747,down,177.56500244140625
2025-01-16 15:30:00-05:00,177.1699981689453,0.01079475150014904,up,179.08250427246094,0.007055370620978548,up,178.4199981689453,-0.0002822320498650721,flat,177.1199951171875
2025-01-17 09:30:00-05:00,179.08250427246094,-0.0036994462759336356,down,178.4199981689453,-0.008473758155324428,down,177.56500244140625,0.03762174461210303,up,185.8199005126953
2025-01-17 11:30:00-05:00,178.4199981689453,-0.004792039773083451,down,177.56500244140625,-0.007286195858643849,down,177.1199951171875,0.030265716907810897,up,183.82000732421875
2025-01-17 13:30:00-05:00,177.56500244140625,-0.002506165731423317,down,177.1199951171875,0.04648944306473374,up,185.8199005126953,0.03426909228402769,up,183.6499938964844
2025-01-17 15:30:00-05:00,177.1199951171875,0.04911870841997096,up,185.8199005126953,0.03782753157032517,up,183.82000732421875,0.036472486969035135,up,183.5800018310547
2025-01-21 09:30:00-05:00,185.8199005126953,-0.010762535029663999,down,183.82000732421875,-0.01167747162830205,down,183.6499938964844,0.003014232429205939,up,186.3800048828125
