datetime,close,return_1bar,direction_1bar,price_end_1bar,return_2bar,direction_2bar,price_end_2bar,return_4bar,direction_4bar,price_end_4bar
2025-01-06 09:30:00-05:00,197.2100067138672,0.002890279630975782,up,197.77999877929688,-0.004411593460563265,down,196.33999633789065,0.007555348023170209,up,198.6999969482422
2025-01-06 11:30:00-05:00,197.77999877929688,-0.0072808294584586555,down,196.33999633789065,-0.004398802318521388,down,196.91000366210935,-0.007306057611225679,down,196.3350067138672
2025-01-06 13:30:00-05:00,196.33999633789065,0.0029031645861790738,up,196.91000366210935,0.012019968699042344,up,198.6999969482422,0.00025467583116244686,flat,196.38999938964844
2025-01-06 15:30:00-05:00,196.91000366210935,0.009090413147340175,up,198.6999969482422,-0.002920100236394458,down,196.3350067138672,-0.007312997890534882,down,195.47000122070312
2025-01-07 09:30:00-05:00,198.6999969482422,-0.011902316410155949,down,196.3350067138672,-0.011625554071827505,down,196.38999938964844,-0.020181150319194367,down,194.69000244140625
2025-01-07 11:30:00-05:00,196.3350067138672,0.0002800961311061287,flat,196.38999938964844,-0.004405762923494819,down,195.47000122070312,-0.010619638080670016,down,194.25
2025-01-07 13:30:00-05:00,196.38999938964844,-0.004684546931129554,down,195.47000122070312,-0.008656229713964717,down,194.69000244140625,-0.004531795877663966,down,195.5
2025-01-07 15:30:00-05:00,195.47000122070312,-0.003990375885945724,down,194.69000244140625,-0.0062413731676690095,down,194.25,-0.007776151138121274,down,193.9499969482422
2025-01-08 09:30:00-05:00,194.69000244140625,-0.0022600155934492465,down,194.25,0.0041604476266701275,up,195.5,-0.010991829897852561,down,192.5500030517578
2025-01-08 11:30:00-05:00,194.25,0.006435006435006435,up,195.5,-0.0015444172548664736,down,193.9499969482422,-0.009729726587636598,down,192.3600006103516
2025-01-08 13:30:00-05:00,195.5,-0.007928404356817456,down,193.9499969482422,-0.015089498456481778,down,192.5500030517578,-0.007595911050391624,down,194.01499938964844
2025-01-08 15:30:00-05:00,193.9499969482422,-0.007218323890244657,down,192.5500030517578,-0.008197970419741258,down,192.3600006103516,-0.009847917979700107,down,192.0399932861328
2025-01-10 09:30:00-05:00,192.5500030517578,-0.0009867693502718282,flat,192.3600006103516,0.0076083942595255695,up,194.01499938964844,-0.01609974580308024,down,189.4499969482422
2025-01-10 11:30:00-05:00,192.3600006103516,0.00860365343130377,up,194.01499938964844,-0.0016635855853784898,down,192.0399932861328,-0.014919916344775968,down,189.4900054931641
2025-01-10 13:30:00-05:00,194.01499938964844,-0.010179656777717159,down,192.0399932861328,-0.0235291212316949,down,189.4499969482422,-0.016313137108417336,down,190.8500061035156
2025-01-10 15:30:00-05:00,192.0399932861328,-0.01348675499082955,down,189.4499969482422,-0.013278420548418421,down,189.4900054931641,-0.005311336436843943,down,191.0200042724609
2025-01-13 09:30:00-05:00,189.4499969482422,0.0002111826105377757,flat,189.4900054931641,0.007389861060044737,up,190.8500061035156,0.0075482077466646315,up,190.8800048828125
2025-01-13 11:30:00-05:00,189.4900054931641,0.007177162757539569,up,190.8500061035156,0.008074298036536883,up,191.0200042724609,0.0008422168461566507,flat,189.64959716796875
2025-01-13 13:30:00-05:00,190.8500061035156,0.0008907422767024004,flat,191.0200042724609,0.00015718511049264683,flat,190.8800048828125,-0.0024626733333619672,down,190.3800048828125
2025-01-13 15:30:00-05:00,191.0200042724609,-0.0007329043373317137,flat,190.8800048828125,-0.007174154925352647,down,189.64959716796875,-0.007224399811258014,down,189.63999938964844
2025-01-14 09:30:00-05:00,190.8800048828125,-0.006445974870962192,down,189.64959716796875,-0.002619446705834728,down,190.3800048828125,0.017759845467992526,up,194.2700042724609
2025-01-14 11:30:00-05:00,189.64959716796875,0.00385135389555741,up,190.3800048828125,-5.0607955216545726e-05,flat,189.63999938964844,0.023150041886329867,up,194.0399932861328
2025-01-14 13:30:00-05:00,190.3800048828125,-0.00388699167026269,down,189.63999938964844,0.020432814843359626,up,194.2700042724609,0.03017646270533402,up,196.125
2025-01-14 15:30:00-05:00,189.63999938964844,0.024414706273539474,up,194.2700042724609,0.02320182403841829,up,194.0399932861328,0.031217033263017554,up,195.55999755859372
